actor,actor_short,leg1_dir,leg1_token,leg2_dir,leg2_token,leg1_ts,leg2_ts,round_trip_sec,leg1_size_usd,leg2_size_usd,leg1_roi,leg2_roi,leg1_pnl,leg2_pnl,round_trip_pnl,same_token
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,YOURAI,SOL→ETH,BUSINESS,1747241733,1747254371,12638,89.976206,154.35479,8.0688,2.8606,7.260034,4.415413,11.675447,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MMX,ETH→SOL,BUSINESS,1747272118,1747292802,20684,121.896849,142.433629,2.6276,0.6078,3.202919,0.865642,4.068561,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOGEI,SOL→ETH,DRIP,1747548946,1747552476,3530,115.731622,96.598222,1.9264,6.606,2.229403,6.381307,8.61071,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DRIP,ETH→SOL,MATH,1747552476,1747553950,1474,96.598222,96.354484,6.606,-1.8091,6.381307,-1.74319,4.638116999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,KIBSHI,1747553950,1747555117,1167,96.354484,92.537465,-1.8091,10.5821,-1.74319,9.792392,8.049202,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,KIBSHI,1747555117,1747597745,42628,92.537465,86.956173,10.5821,3.0121,9.792392,2.619195,12.411586999999999,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,BUSINESS,1747608063,1747622078,14015,136.739235,154.615326,2.5405,1.5731,3.473896,2.432187,5.906083,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,BUSINESS,ETH→SOL,WOJAK,1747622078,1747623541,1463,154.615326,95.525153,1.5731,-0.6462,2.432187,-0.617263,1.814924,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,KEKEC,1747681399,1747696688,15289,75.77672,95.003266,2.8808,3.8198,2.182988,3.628909,5.811897,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KEKEC,ETH→SOL,SWAG,1747696688,1747697510,822,95.003266,95.6699,3.8198,4.737,3.628909,4.531891,8.1608,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MMX,SOL→ETH,DOGEI,1747698693,1747712573,13880,116.592683,131.715061,2.8852,11.4355,3.363937,15.062287,18.426223999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,DRIP,1747712573,1747714448,1875,131.715061,86.734543,11.4355,3.8737,15.062287,3.359838,18.422125,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DRIP,SOL→ETH,BUSINESS,1747714448,1747720936,6488,86.734543,154.594541,3.8737,10.231,3.359838,15.816616,19.176454,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,MMX,ETH→SOL,SWAG,1747821989,1747875338,53349,121.834972,95.808686,14.8455,4.5464,18.08702,4.355801,22.442821,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOGEI,SOL→ETH,DOGEI,1747977903,1748035233,57330,106.67905,128.983059,2.0642,1.5954,2.202033,2.057766,4.259799,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,AIKEK,1748035233,1748051555,16322,128.983059,114.726679,1.5954,3.1997,2.057766,3.670951,5.728717,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,KIBSHI,1748063079,1748069994,6915,86.015377,92.028583,1.1422,5.2089,0.982473,4.793687,5.77616,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,TKX,1748069994,1748074994,5000,92.028583,96.308697,5.2089,-1.9131,4.793687,-1.842457,2.9512300000000002,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,DOGEI,1748184436,1748193921,9485,113.927661,127.83673,1.4403,14.823,1.640864,18.949239,20.590103,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,AI,1748193921,1748194413,492,127.83673,95.75105,14.823,2.9108,18.949239,2.787132,21.736371,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AI,SOL→ETH,TKX,1748194413,1748199400,4987,95.75105,102.08246,2.9108,3.6575,2.787132,3.733665,6.520797,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,TKX,ETH→SOL,POWSCHE,1748199400,1748201565,2165,102.08246,95.607055,3.6575,2.3712,3.733665,2.267054,6.000719,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,DOGEI,1748202860,1748203233,373,115.410137,127.107437,3.0496,6.5189,3.519542,8.285944,11.805486,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,DOGEI,1748203233,1748205203,1970,127.107437,114.147208,6.5189,1.0917,8.285944,1.246162,9.532106,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOGEI,SOL→ETH,DOGEI,1748205203,1748207513,2310,114.147208,126.724329,1.0917,0.5114,1.246162,0.648046,1.894208,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,AIKEK,1748207513,1748210533,3020,126.724329,112.757004,0.5114,3.9559,0.648046,4.460602,5.108648,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,POWSCHE,1748210533,1748210717,184,112.757004,100.929312,3.9559,1.3353,4.460602,1.347673,5.808275,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,POWSCHE,ETH→SOL,AIKEK,1748210717,1748216678,5961,100.929312,116.104335,1.3353,7.5322,1.347673,8.745227,10.0929,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SATOSHI,SOL→ETH,KIBSHI,1748220517,1748220955,438,96.801665,91.96965,1.7024,3.2653,1.647906,3.003052,4.650958,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,DOGEI,1748225830,1748228962,3132,125.771594,114.817932,3.7922,-0.6462,4.76957,-0.741937,4.027633,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,TKX,SOL→ETH,DOGEI,1748230118,1748233395,3277,96.220872,124.098804,0.9976,4.5609,0.959882,5.660077,6.619959000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,DOGEI,1748233395,1748236650,3255,124.098804,226.38617,4.5609,-50.3587,5.660077,-114.005045,-108.344968,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,PEPECOIN,SOL→ETH,SWAG,1748347237,1748347421,184,141.873223,103.770296,2.8721,1.2314,4.074732,1.277854,5.3525860000000005,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SWAG,ETH→SOL,DOGEI,1748347421,1748493948,146527,103.770296,99.00785,1.2314,11.652,1.277854,11.53636,12.814214,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOGEI,SOL→ETH,DOGEI,1748514718,1748577879,63161,109.742456,124.861943,7.7412,4.5196,8.495432,5.643226,14.138658,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,SWAG,1748577879,1748675615,97736,124.861943,96.677028,4.5196,3.1376,5.643226,3.033318,8.676544,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SWAG,SOL→ETH,CRAMER,1748675615,1748684450,8835,96.677028,105.751159,3.1376,2.9212,3.033318,3.089154,6.122472,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,DOGEI,1748695186,1748741651,46465,125.719557,115.560332,6.8896,0.2201,8.661581,0.254361,8.915942,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOGEI,SOL→ETH,DOGEI,1748823063,1748830645,7582,112.837342,125.228375,-1.3873,3.0171,-1.565399,3.778321,2.212922,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOGEI,ETH→SOL,AIKEK,1748830645,1748836120,5475,125.228375,115.472991,3.0171,2.7522,3.778321,3.178056,6.956377,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MMX,SOL→ETH,AIKEK,1749021169,1749024503,3334,151.87105,157.891532,9.2571,3.1937,14.058833,5.042601,19.101434,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,APU,1749024503,1749076071,51568,157.891532,179.736002,3.1937,2.5288,5.042601,4.545084,9.587685,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,APU,SOL→ETH,SWAG,1749076071,1749114647,38576,179.736002,136.773893,2.5288,4.5338,4.545084,6.201081,10.746165000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SWAG,ETH→SOL,MMX,1749114647,1749164064,49417,136.773893,101.630146,4.5338,-2.4691,6.201081,-2.509304,3.691777,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,WOJAK,SOL→ETH,KIBSHI,1749171320,1749174464,3144,124.154601,120.134992,4.7224,2.9356,5.863018,3.526659,9.389677,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,MMX,1749174464,1749374095,199631,120.134992,151.851222,2.9356,2.7613,3.526659,4.192995,7.719654,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,APU,SOL→ETH,AIKEK,1749460873,1749491494,30621,185.881411,157.896625,-0.3473,5.1727,-0.645565,8.167519,7.521954,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,DOLLAR,1749520542,1749538425,17883,157.70739,167.971448,-0.0176,0.4938,-0.027786,0.829493,0.8017070000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DOLLAR,SOL→ETH,AIKEK,1749538425,1749538709,284,167.971448,157.700678,0.4938,2.4584,0.829493,3.876987,4.70648,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,ZYN,1749577499,1749597188,19689,69.430797,119.210096,169.4605,2.6456,117.657767,3.153806,120.81157300000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,BUSINESS,1749690529,1749694677,4148,142.139418,201.324549,3.1053,-0.1191,4.413886,-0.239876,4.17401,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,BUSINESS,ETH→SOL,AIKEK,1749694677,1749699351,4674,201.324549,149.496968,-0.1191,-0.9216,-0.239876,-1.377782,-1.617658,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AIKEK,SOL→ETH,DOLLAR,1749699351,1749702815,3464,149.496968,184.036304,-0.9216,-2.9951,-1.377782,-5.51205,-6.889832,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,ШАЙЛУ,1749702815,1749703560,745,184.036304,252.161151,-2.9951,-1.3757,-5.51205,-3.468987,-8.981037,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AI,SOL→ETH,DOLLAR,1749926686,1749938104,11418,126.749787,184.488915,2.1715,0.1565,2.752339,0.288642,3.040981,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,MMX,1749938104,1749942402,4298,184.488915,151.788199,0.1565,2.7991,0.288642,4.248656,4.537298000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,SWAG,SOL→ETH,ZYN,1750124033,1750124878,845,121.130178,133.400484,0.015,2.0343,0.018155,2.713759,2.731914,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ZYN,ETH→SOL,ZYN,1750124878,1750134042,9164,133.400484,126.466087,2.0343,-0.4246,2.713759,-0.537022,2.176737,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,DRIP,SOL→ETH,POWSCHE,1750381681,1750382345,664,113.932367,131.317137,2.7357,-2.1427,3.116877,-2.813706,0.3031710000000003,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,POWSCHE,ETH→SOL,DOLLAR,1750382345,1750397842,15497,131.317137,176.791279,-2.1427,2.3942,-2.813706,4.232822,1.4191159999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,TKX,SOL→ETH,XYO,1750518440,1750519824,1384,121.278786,130.790787,2.8954,7.8026,3.511563,10.205054,13.716617000000001,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,XYO,ETH→SOL,TKX,1750519824,1750521880,2056,130.790787,118.869906,7.8026,2.3806,10.205054,2.829873,13.034927,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AI,SOL→ETH,KENDU,1750573315,1750574519,1204,127.215842,197.820973,3.2198,2.1899,4.096106,4.332156,8.428262,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KENDU,ETH→SOL,DOLLAR,1750574519,1750576359,1840,197.820973,173.502762,2.1899,36.808,4.332156,63.862877,68.195033,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,DOLLAR,1750582529,1750583613,1084,126.516764,187.582911,-1.8263,-2.3048,-2.310576,-4.323456,-6.634032,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,DOLLAR,ETH→SOL,ALI,1750583613,1750587156,3543,187.582911,189.810428,-2.3048,0.8421,-4.323456,1.598339,-2.725117,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,AI,SOL→ETH,AIKEK,1751017599,1751050466,32867,126.361574,157.963504,2.9395,3.1899,3.714431,5.038953,8.753384,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,POWSCHE,1751050466,1751060241,9775,157.963504,125.096955,3.1899,1.7466,5.038953,2.184946,7.223899,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,AIKEK,1751064444,1751079227,14783,125.793255,157.917767,3.2292,1.0812,4.062057,1.707401,5.769458,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,MATH,1751079227,1751084832,5605,157.917767,125.647494,1.0812,-2.5558,1.707401,-3.211341,-1.50394,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,AIKEK,1751084832,1751086457,1625,125.647494,157.940262,-2.5558,2.9645,-3.211341,4.682152,1.4708110000000003,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,ALI,ETH→SOL,ALI,1751091227,1751093253,2026,199.025534,191.061422,1.3797,0.3149,2.746001,0.601738,3.3477390000000002,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,AIKEK,1751281396,1751343097,61701,106.580488,157.909999,2.5642,1.2867,2.732979,2.031809,4.764787999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,MMX,1751343097,1751351273,8176,157.909999,152.58903,1.2867,1.3369,2.031809,2.039976,4.071785,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,KIBSHI,1751448823,1751511516,62693,113.516709,119.980278,-0.8736,2.5233,-0.991717,3.027471,2.035754,True
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,KIBSHI,ETH→SOL,KENDU,1751511516,1751514900,3384,119.980278,191.637144,2.5233,-1.2739,3.027471,-2.441319,0.5861519999999998,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KENDU,SOL→ETH,POWSCHE,1751514900,1751515985,1085,191.637144,131.226649,-1.2739,2.3654,-2.441319,3.104059,0.6627399999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,POWSCHE,ETH→SOL,TKX,1751515985,1751521055,5070,131.226649,122.802543,2.3654,-1.1301,3.104059,-1.387842,1.7162169999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,KIBSHI,SOL→ETH,AIKEK,1751522950,1751527063,4113,113.431824,157.750309,-0.7337,0.7962,-0.832233,1.255944,0.42371099999999995,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,AIKEK,ETH→SOL,ШАЙЛУ,1751527063,1751557137,30074,157.750309,245.652608,0.7962,-5.1278,1.255944,-12.596548,-11.340604,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,MATH,SOL→ETH,SHRUB,1751857421,1751927379,69958,126.491948,131.594668,1.0177,-2.9434,1.287329,-3.873296,-2.585967,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,SOL→ETH,SHRUB,ETH→SOL,KENDU,1751936778,1751948396,11618,131.584447,295.903525,-0.8448,0.5491,-1.111645,1.624904,0.5132589999999999,False
Fnx1GHgzaAokoRihKor9HdBRB2FVZMF8tiZqwp3tNDrW|0xec23eb9276e89e779cb8a148b9f19a31a186039d,Fnx1GHgzaAok..86039d,ETH→SOL,BUSINESS,SOL→ETH,ALI,1751983349,1752015879,32530,187.55626,199.079543,1.4122,-2.0524,2.648642,-4.085912,-1.4372700000000003,False
